Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
72376,Shot Chart Detail,21500314,435,201941,Jordan Hill,1610612754,Indiana Pacers,4,6,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,-16,1,0,20151208,IND,GSW
72377,Shot Chart Detail,21500314,452,201941,Jordan Hill,1610612754,Indiana Pacers,4,5,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,1,20151208,IND,GSW
72378,Shot Chart Detail,21500333,135,201941,Jordan Hill,1610612754,Indiana Pacers,2,11,2,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,16,1,0,20151211,IND,MIA
72379,Shot Chart Detail,21500333,151,201941,Jordan Hill,1610612754,Indiana Pacers,2,8,56,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,7,1,1,20151211,IND,MIA
72380,Shot Chart Detail,21500346,105,201941,Jordan Hill,1610612754,Indiana Pacers,1,0,35,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151212,DET,IND
72381,Shot Chart Detail,21500346,118,201941,Jordan Hill,1610612754,Indiana Pacers,2,11,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,73,169,1,1,20151212,DET,IND
72382,Shot Chart Detail,21500346,353,201941,Jordan Hill,1610612754,Indiana Pacers,3,1,27,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,26,1,0,20151212,DET,IND
72383,Shot Chart Detail,21500346,382,201941,Jordan Hill,1610612754,Indiana Pacers,4,10,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-2,183,1,1,20151212,DET,IND
72384,Shot Chart Detail,21500346,390,201941,Jordan Hill,1610612754,Indiana Pacers,4,9,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-174,16,1,1,20151212,DET,IND
72385,Shot Chart Detail,21500346,401,201941,Jordan Hill,1610612754,Indiana Pacers,4,8,8,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,26,1,0,20151212,DET,IND
72386,Shot Chart Detail,21500357,70,201941,Jordan Hill,1610612754,Indiana Pacers,1,3,33,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151214,IND,TOR
72387,Shot Chart Detail,21500357,75,201941,Jordan Hill,1610612754,Indiana Pacers,1,2,50,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,28,1,1,20151214,IND,TOR
72388,Shot Chart Detail,21500357,93,201941,Jordan Hill,1610612754,Indiana Pacers,1,0,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,1,20151214,IND,TOR
72389,Shot Chart Detail,21500357,116,201941,Jordan Hill,1610612754,Indiana Pacers,2,11,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,24,183,1,0,20151214,IND,TOR
72390,Shot Chart Detail,21500357,123,201941,Jordan Hill,1610612754,Indiana Pacers,2,9,48,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,-1,1,1,20151214,IND,TOR
72391,Shot Chart Detail,21500357,125,201941,Jordan Hill,1610612754,Indiana Pacers,2,9,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-174,-11,1,0,20151214,IND,TOR
72392,Shot Chart Detail,21500357,238,201941,Jordan Hill,1610612754,Indiana Pacers,2,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-45,195,1,0,20151214,IND,TOR
72393,Shot Chart Detail,21500357,310,201941,Jordan Hill,1610612754,Indiana Pacers,3,5,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,102,7,1,0,20151214,IND,TOR
72394,Shot Chart Detail,21500357,362,201941,Jordan Hill,1610612754,Indiana Pacers,3,1,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,51,1,1,20151214,IND,TOR
72395,Shot Chart Detail,21500357,365,201941,Jordan Hill,1610612754,Indiana Pacers,3,0,53,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-53,43,1,0,20151214,IND,TOR
72396,Shot Chart Detail,21500357,373,201941,Jordan Hill,1610612754,Indiana Pacers,3,0,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,10,188,1,0,20151214,IND,TOR
72397,Shot Chart Detail,21500357,380,201941,Jordan Hill,1610612754,Indiana Pacers,4,11,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-1,1,0,20151214,IND,TOR
72398,Shot Chart Detail,21500357,385,201941,Jordan Hill,1610612754,Indiana Pacers,4,11,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,1,159,1,0,20151214,IND,TOR
72399,Shot Chart Detail,21500357,388,201941,Jordan Hill,1610612754,Indiana Pacers,4,10,43,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-11,61,1,1,20151214,IND,TOR
72400,Shot Chart Detail,21500357,418,201941,Jordan Hill,1610612754,Indiana Pacers,4,8,39,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-70,115,1,1,20151214,IND,TOR
72401,Shot Chart Detail,21500357,459,201941,Jordan Hill,1610612754,Indiana Pacers,4,3,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-112,175,1,1,20151214,IND,TOR
72402,Shot Chart Detail,21500371,180,201941,Jordan Hill,1610612754,Indiana Pacers,2,7,24,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151216,IND,DAL
72403,Shot Chart Detail,21500371,210,201941,Jordan Hill,1610612754,Indiana Pacers,2,4,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-24,110,1,0,20151216,IND,DAL
72404,Shot Chart Detail,21500371,413,201941,Jordan Hill,1610612754,Indiana Pacers,4,8,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,-15,1,1,20151216,IND,DAL
72405,Shot Chart Detail,21500371,450,201941,Jordan Hill,1610612754,Indiana Pacers,4,4,35,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,42,85,1,1,20151216,IND,DAL
72406,Shot Chart Detail,21500386,117,201941,Jordan Hill,1610612754,Indiana Pacers,1,0,0,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,8,1,0,20151218,IND,BKN
72407,Shot Chart Detail,21500386,131,201941,Jordan Hill,1610612754,Indiana Pacers,2,10,28,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,31,1,0,20151218,IND,BKN
72408,Shot Chart Detail,21500386,169,201941,Jordan Hill,1610612754,Indiana Pacers,2,6,45,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,7,1,1,20151218,IND,BKN
72409,Shot Chart Detail,21500386,394,201941,Jordan Hill,1610612754,Indiana Pacers,4,10,38,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,99,7,1,0,20151218,IND,BKN
72410,Shot Chart Detail,21500386,427,201941,Jordan Hill,1610612754,Indiana Pacers,4,8,7,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,36,1,0,20151218,IND,BKN
72411,Shot Chart Detail,21500386,460,201941,Jordan Hill,1610612754,Indiana Pacers,4,5,16,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-6,1,1,20151218,IND,BKN
72412,Shot Chart Detail,21500386,468,201941,Jordan Hill,1610612754,Indiana Pacers,4,4,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,164,-10,1,1,20151218,IND,BKN
72413,Shot Chart Detail,21500386,478,201941,Jordan Hill,1610612754,Indiana Pacers,4,3,1,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,35,106,1,1,20151218,IND,BKN
72414,Shot Chart Detail,21500386,482,201941,Jordan Hill,1610612754,Indiana Pacers,4,2,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151218,IND,BKN
72415,Shot Chart Detail,21500402,80,201941,Jordan Hill,1610612754,Indiana Pacers,1,3,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,63,169,1,0,20151219,MEM,IND
72416,Shot Chart Detail,21500402,118,201941,Jordan Hill,1610612754,Indiana Pacers,2,11,32,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,13,1,1,20151219,MEM,IND
72417,Shot Chart Detail,21500402,146,201941,Jordan Hill,1610612754,Indiana Pacers,2,8,53,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,18,1,0,20151219,MEM,IND
72418,Shot Chart Detail,21500402,253,201941,Jordan Hill,1610612754,Indiana Pacers,2,0,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20151219,MEM,IND
72419,Shot Chart Detail,21500402,356,201941,Jordan Hill,1610612754,Indiana Pacers,3,3,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151219,MEM,IND
72420,Shot Chart Detail,21500402,372,201941,Jordan Hill,1610612754,Indiana Pacers,3,1,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-52,203,1,1,20151219,MEM,IND
72421,Shot Chart Detail,21500402,463,201941,Jordan Hill,1610612754,Indiana Pacers,4,7,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,32,183,1,0,20151219,MEM,IND
72422,Shot Chart Detail,21500402,477,201941,Jordan Hill,1610612754,Indiana Pacers,4,6,6,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-1,1,0,20151219,MEM,IND
72423,Shot Chart Detail,21500402,479,201941,Jordan Hill,1610612754,Indiana Pacers,4,6,2,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-37,3,1,1,20151219,MEM,IND
72424,Shot Chart Detail,21500402,482,201941,Jordan Hill,1610612754,Indiana Pacers,4,5,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-52,183,1,0,20151219,MEM,IND
72425,Shot Chart Detail,21500416,58,201941,Jordan Hill,1610612754,Indiana Pacers,1,5,41,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,1,20151221,SAS,IND
72426,Shot Chart Detail,21500416,77,201941,Jordan Hill,1610612754,Indiana Pacers,1,4,20,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-9,75,1,0,20151221,SAS,IND
72427,Shot Chart Detail,21500416,100,201941,Jordan Hill,1610612754,Indiana Pacers,1,2,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,0,20151221,SAS,IND
72428,Shot Chart Detail,21500416,110,201941,Jordan Hill,1610612754,Indiana Pacers,1,0,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-78,174,1,1,20151221,SAS,IND
72429,Shot Chart Detail,21500416,319,201941,Jordan Hill,1610612754,Indiana Pacers,3,3,29,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-101,2,1,1,20151221,SAS,IND
72430,Shot Chart Detail,21500416,322,201941,Jordan Hill,1610612754,Indiana Pacers,3,2,48,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,76,47,1,1,20151221,SAS,IND
72431,Shot Chart Detail,21500416,331,201941,Jordan Hill,1610612754,Indiana Pacers,3,1,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-124,134,1,0,20151221,SAS,IND
72432,Shot Chart Detail,21500416,348,201941,Jordan Hill,1610612754,Indiana Pacers,3,0,28,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151221,SAS,IND
72433,Shot Chart Detail,21500416,380,201941,Jordan Hill,1610612754,Indiana Pacers,4,9,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,133,129,1,1,20151221,SAS,IND
72434,Shot Chart Detail,21500416,406,201941,Jordan Hill,1610612754,Indiana Pacers,4,6,33,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,2,1,1,20151221,SAS,IND
72435,Shot Chart Detail,21500425,91,201941,Jordan Hill,1610612754,Indiana Pacers,1,2,57,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,9,80,1,1,20151223,IND,SAC
72436,Shot Chart Detail,21500425,97,201941,Jordan Hill,1610612754,Indiana Pacers,1,1,53,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,23,1,0,20151223,IND,SAC
72437,Shot Chart Detail,21500425,107,201941,Jordan Hill,1610612754,Indiana Pacers,1,1,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,-21,1,1,20151223,IND,SAC
72438,Shot Chart Detail,21500425,137,201941,Jordan Hill,1610612754,Indiana Pacers,2,10,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,2,178,1,0,20151223,IND,SAC
72439,Shot Chart Detail,21500425,147,201941,Jordan Hill,1610612754,Indiana Pacers,2,8,43,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,3,1,1,20151223,IND,SAC
72440,Shot Chart Detail,21500425,371,201941,Jordan Hill,1610612754,Indiana Pacers,3,1,7,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-143,82,1,1,20151223,IND,SAC
72441,Shot Chart Detail,21500425,373,201941,Jordan Hill,1610612754,Indiana Pacers,3,0,41,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151223,IND,SAC
72442,Shot Chart Detail,21500425,396,201941,Jordan Hill,1610612754,Indiana Pacers,4,10,18,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,74,11,1,1,20151223,IND,SAC
72443,Shot Chart Detail,21500425,401,201941,Jordan Hill,1610612754,Indiana Pacers,4,9,14,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,51,1,1,20151223,IND,SAC
72444,Shot Chart Detail,21500448,82,201941,Jordan Hill,1610612754,Indiana Pacers,1,4,13,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,17,62,1,1,20151226,MIN,IND
72445,Shot Chart Detail,21500448,89,201941,Jordan Hill,1610612754,Indiana Pacers,1,2,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,66,193,1,1,20151226,MIN,IND
72446,Shot Chart Detail,21500448,110,201941,Jordan Hill,1610612754,Indiana Pacers,1,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-196,21,1,0,20151226,MIN,IND
72447,Shot Chart Detail,21500448,119,201941,Jordan Hill,1610612754,Indiana Pacers,2,10,56,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-140,51,1,1,20151226,MIN,IND
72448,Shot Chart Detail,21500448,122,201941,Jordan Hill,1610612754,Indiana Pacers,2,10,21,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-68,36,1,0,20151226,MIN,IND
72449,Shot Chart Detail,21500448,134,201941,Jordan Hill,1610612754,Indiana Pacers,2,9,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-6,1,1,20151226,MIN,IND
72450,Shot Chart Detail,21500448,304,201941,Jordan Hill,1610612754,Indiana Pacers,3,4,13,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-138,90,1,0,20151226,MIN,IND
72451,Shot Chart Detail,21500448,330,201941,Jordan Hill,1610612754,Indiana Pacers,3,1,29,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,8,1,0,20151226,MIN,IND
72452,Shot Chart Detail,21500448,368,201941,Jordan Hill,1610612754,Indiana Pacers,4,10,50,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,51,1,1,20151226,MIN,IND
72453,Shot Chart Detail,21500448,390,201941,Jordan Hill,1610612754,Indiana Pacers,4,7,43,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20151226,MIN,IND
72454,Shot Chart Detail,21500459,77,201941,Jordan Hill,1610612754,Indiana Pacers,1,4,31,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,1,20151228,IND,ATL
72455,Shot Chart Detail,21500459,104,201941,Jordan Hill,1610612754,Indiana Pacers,1,1,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-22,195,1,0,20151228,IND,ATL
72456,Shot Chart Detail,21500459,170,201941,Jordan Hill,1610612754,Indiana Pacers,2,7,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-174,120,1,0,20151228,IND,ATL
72457,Shot Chart Detail,21500459,174,201941,Jordan Hill,1610612754,Indiana Pacers,2,7,7,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,8,1,1,20151228,IND,ATL
72458,Shot Chart Detail,21500459,329,201941,Jordan Hill,1610612754,Indiana Pacers,3,3,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,11,1,1,20151228,IND,ATL
72459,Shot Chart Detail,21500459,349,201941,Jordan Hill,1610612754,Indiana Pacers,3,1,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,7,1,1,20151228,IND,ATL
72460,Shot Chart Detail,21500459,372,201941,Jordan Hill,1610612754,Indiana Pacers,4,11,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-104,159,1,0,20151228,IND,ATL
72461,Shot Chart Detail,21500498,83,201941,Jordan Hill,1610612754,Indiana Pacers,1,4,16,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,2,1,1,20160102,IND,DET
72462,Shot Chart Detail,21500498,98,201941,Jordan Hill,1610612754,Indiana Pacers,1,1,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20160102,IND,DET
72463,Shot Chart Detail,21500498,113,201941,Jordan Hill,1610612754,Indiana Pacers,1,0,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,2,1,1,20160102,IND,DET
72464,Shot Chart Detail,21500498,136,201941,Jordan Hill,1610612754,Indiana Pacers,2,9,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-20,190,1,0,20160102,IND,DET
72465,Shot Chart Detail,21500498,310,201941,Jordan Hill,1610612754,Indiana Pacers,3,5,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,4,200,1,1,20160102,IND,DET
72466,Shot Chart Detail,21500498,363,201941,Jordan Hill,1610612754,Indiana Pacers,3,0,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,3,1,0,20160102,IND,DET
72467,Shot Chart Detail,21500498,450,201941,Jordan Hill,1610612754,Indiana Pacers,4,5,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-11,170,1,0,20160102,IND,DET
72468,Shot Chart Detail,21500515,94,201941,Jordan Hill,1610612754,Indiana Pacers,1,5,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,11,1,0,20160104,MIA,IND
72469,Shot Chart Detail,21500515,109,201941,Jordan Hill,1610612754,Indiana Pacers,1,3,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-56,169,1,1,20160104,MIA,IND
72470,Shot Chart Detail,21500515,113,201941,Jordan Hill,1610612754,Indiana Pacers,1,3,5,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-58,56,1,0,20160104,MIA,IND
72471,Shot Chart Detail,21500515,132,201941,Jordan Hill,1610612754,Indiana Pacers,1,1,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-52,139,1,1,20160104,MIA,IND
72472,Shot Chart Detail,21500515,181,201941,Jordan Hill,1610612754,Indiana Pacers,2,8,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,16,1,1,20160104,MIA,IND
72473,Shot Chart Detail,21500515,275,201941,Jordan Hill,1610612754,Indiana Pacers,2,0,32,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-73,110,1,1,20160104,MIA,IND
72474,Shot Chart Detail,21500515,399,201941,Jordan Hill,1610612754,Indiana Pacers,3,0,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-74,159,1,1,20160104,MIA,IND
72475,Shot Chart Detail,21500526,157,201941,Jordan Hill,1610612754,Indiana Pacers,2,6,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,16,1,1,20160106,ORL,IND
72476,Shot Chart Detail,21500526,169,201941,Jordan Hill,1610612754,Indiana Pacers,2,4,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,33,1,0,20160106,ORL,IND
72477,Shot Chart Detail,21500526,174,201941,Jordan Hill,1610612754,Indiana Pacers,2,4,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,24,205,1,0,20160106,ORL,IND
72478,Shot Chart Detail,21500526,367,201941,Jordan Hill,1610612754,Indiana Pacers,4,10,55,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-60,70,1,1,20160106,ORL,IND
72479,Shot Chart Detail,21500526,385,201941,Jordan Hill,1610612754,Indiana Pacers,4,9,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-147,87,1,0,20160106,ORL,IND
72480,Shot Chart Detail,21500526,446,201941,Jordan Hill,1610612754,Indiana Pacers,4,3,32,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160106,ORL,IND
72481,Shot Chart Detail,21500544,201,201941,Jordan Hill,1610612754,Indiana Pacers,2,5,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20160108,NOP,IND
72482,Shot Chart Detail,21500544,422,201941,Jordan Hill,1610612754,Indiana Pacers,4,9,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20160108,NOP,IND
72483,Shot Chart Detail,21500544,459,201941,Jordan Hill,1610612754,Indiana Pacers,4,6,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,0,20160108,NOP,IND
72484,Shot Chart Detail,21500561,175,201941,Jordan Hill,1610612754,Indiana Pacers,2,8,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,186,41,1,1,20160110,HOU,IND
72485,Shot Chart Detail,21500561,180,201941,Jordan Hill,1610612754,Indiana Pacers,2,6,58,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,53,116,1,0,20160110,HOU,IND
72486,Shot Chart Detail,21500561,202,201941,Jordan Hill,1610612754,Indiana Pacers,2,4,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,11,1,0,20160110,HOU,IND
72487,Shot Chart Detail,21500561,205,201941,Jordan Hill,1610612754,Indiana Pacers,2,4,27,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-65,26,1,1,20160110,HOU,IND
72488,Shot Chart Detail,21500561,223,201941,Jordan Hill,1610612754,Indiana Pacers,2,2,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-16,198,1,1,20160110,HOU,IND
72489,Shot Chart Detail,21500561,231,201941,Jordan Hill,1610612754,Indiana Pacers,2,2,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,0,20160110,HOU,IND
72490,Shot Chart Detail,21500561,437,201941,Jordan Hill,1610612754,Indiana Pacers,4,6,42,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160110,HOU,IND
